Country,sex,age,data,start_year,end_year,rsq,period
United Kingdom,total,1,"<df[,2]>",1991,2018,0.9191679086811289,1991 onwards
United Kingdom,total,2,"<df[,2]>",1975,1990,0.9121160418790202,1975-1990
United Kingdom,total,2,"<df[,2]>",1975,2018,0.9746274033401152,1975 onwards
United Kingdom,total,2,"<df[,2]>",1991,2018,0.9190781263411361,1991 onwards
United Kingdom,total,3,"<df[,2]>",1975,1990,0.7937698662297561,1975-1990
United Kingdom,total,3,"<df[,2]>",1975,2018,0.9559720731071307,1975 onwards
United Kingdom,total,3,"<df[,2]>",1991,2018,0.8625081992129232,1991 onwards
United Kingdom,total,4,"<df[,2]>",1975,1990,0.8984872552796028,1975-1990
United Kingdom,total,4,"<df[,2]>",1975,2018,0.9639272143931251,1975 onwards
United Kingdom,total,4,"<df[,2]>",1991,2018,0.8770465651448321,1991 onwards
United Kingdom,total,5,"<df[,2]>",1975,1990,0.9156467337714324,1975-1990
United Kingdom,total,5,"<df[,2]>",1975,2018,0.9580639525562814,1975 onwards
United Kingdom,total,5,"<df[,2]>",1991,2018,0.8534018872295451,1991 onwards
United Kingdom,total,6,"<df[,2]>",1975,1990,0.8957752370728187,1975-1990
United Kingdom,total,6,"<df[,2]>",1975,2018,0.9755751877306872,1975 onwards
United Kingdom,total,6,"<df[,2]>",1991,2018,0.9334877512954493,1991 onwards
United Kingdom,total,7,"<df[,2]>",1975,1990,0.8127855934680884,1975-1990
United Kingdom,total,7,"<df[,2]>",1975,2018,0.9235541068879686,1975 onwards
United Kingdom,total,7,"<df[,2]>",1991,2018,0.7308253721804534,1991 onwards
United Kingdom,total,8,"<df[,2]>",1975,1990,0.7929702845422416,1975-1990
United Kingdom,total,8,"<df[,2]>",1975,2018,0.9265803241416297,1975 onwards
United Kingdom,total,8,"<df[,2]>",1991,2018,0.7599558041536193,1991 onwards
United Kingdom,total,9,"<df[,2]>",1975,1990,0.8007701918859138,1975-1990
United Kingdom,total,9,"<df[,2]>",1975,2018,0.9468075539179444,1975 onwards
United Kingdom,total,9,"<df[,2]>",1991,2018,0.8562471096635303,1991 onwards
United Kingdom,total,10,"<df[,2]>",1975,1990,0.8044879939616908,1975-1990
United Kingdom,total,10,"<df[,2]>",1975,2018,0.9443639264043546,1975 onwards
United Kingdom,total,10,"<df[,2]>",1991,2018,0.8345628967351068,1991 onwards
United Kingdom,total,11,"<df[,2]>",1975,1990,0.7041292505527184,1975-1990
United Kingdom,total,11,"<df[,2]>",1975,2018,0.9499884822305635,1975 onwards
United Kingdom,total,11,"<df[,2]>",1991,2018,0.8598599768041405,1991 onwards
United Kingdom,total,12,"<df[,2]>",1975,1990,0.6995257557255324,1975-1990
United Kingdom,total,12,"<df[,2]>",1975,2018,0.9358999416179484,1975 onwards
United Kingdom,total,12,"<df[,2]>",1991,2018,0.8912490838296776,1991 onwards
United Kingdom,total,13,"<df[,2]>",1975,1990,0.5365391280324674,1975-1990
United Kingdom,total,13,"<df[,2]>",1975,2018,0.9033003357336515,1975 onwards
United Kingdom,total,13,"<df[,2]>",1991,2018,0.7913321749674949,1991 onwards
United Kingdom,total,14,"<df[,2]>",1975,1990,0.728380934176996,1975-1990
United Kingdom,total,14,"<df[,2]>",1975,2018,0.914668884514278,1975 onwards
United Kingdom,total,14,"<df[,2]>",1991,2018,0.8633388404844097,1991 onwards
United Kingdom,total,15,"<df[,2]>",1975,1990,0.15976191072125823,1975-1990
United Kingdom,total,15,"<df[,2]>",1975,2018,0.8692689530554238,1975 onwards
United Kingdom,total,15,"<df[,2]>",1991,2018,0.8482184571462917,1991 onwards
United Kingdom,total,16,"<df[,2]>",1975,1990,0.5844074602018706,1975-1990
United Kingdom,total,16,"<df[,2]>",1975,2018,0.9016400347965831,1975 onwards
United Kingdom,total,16,"<df[,2]>",1991,2018,0.8682047411922709,1991 onwards
United Kingdom,total,17,"<df[,2]>",1975,1990,0.8004677354776062,1975-1990
United Kingdom,total,17,"<df[,2]>",1975,2018,0.9265523591257856,1975 onwards
United Kingdom,total,17,"<df[,2]>",1991,2018,0.8680890833178899,1991 onwards
United Kingdom,total,18,"<df[,2]>",1975,1990,0.6536657718745095,1975-1990
United Kingdom,total,18,"<df[,2]>",1975,2018,0.8928131313054002,1975 onwards
United Kingdom,total,18,"<df[,2]>",1991,2018,0.8684134659823058,1991 onwards
United Kingdom,total,19,"<df[,2]>",1975,1990,0.8097208369524368,1975-1990
United Kingdom,total,19,"<df[,2]>",1975,2018,0.8889922328088119,1975 onwards
United Kingdom,total,19,"<df[,2]>",1991,2018,0.8872420480931276,1991 onwards
United Kingdom,total,20,"<df[,2]>",1975,1990,0.7571795941290208,1975-1990
United Kingdom,total,20,"<df[,2]>",1975,2018,0.8699669381627788,1975 onwards
United Kingdom,total,20,"<df[,2]>",1991,2018,0.8426737748004652,1991 onwards
United Kingdom,total,21,"<df[,2]>",1975,1990,0.47976274196710533,1975-1990
United Kingdom,total,21,"<df[,2]>",1975,2018,0.7705248868623175,1975 onwards
United Kingdom,total,21,"<df[,2]>",1991,2018,0.857723636779769,1991 onwards
United Kingdom,total,22,"<df[,2]>",1975,1990,0.5015783217249521,1975-1990
United Kingdom,total,22,"<df[,2]>",1975,2018,0.7629976073071747,1975 onwards
United Kingdom,total,22,"<df[,2]>",1991,2018,0.8419634489066231,1991 onwards
United Kingdom,total,23,"<df[,2]>",1975,1990,0.24891143968471233,1975-1990
United Kingdom,total,23,"<df[,2]>",1975,2018,0.6909601449518049,1975 onwards
United Kingdom,total,23,"<df[,2]>",1991,2018,0.8555295794658152,1991 onwards
United Kingdom,total,24,"<df[,2]>",1975,1990,0.3046943989223296,1975-1990
United Kingdom,total,24,"<df[,2]>",1975,2018,0.6312931429506605,1975 onwards
United Kingdom,total,24,"<df[,2]>",1991,2018,0.8315556277176918,1991 onwards
United Kingdom,total,25,"<df[,2]>",1975,1990,0.4160989759240549,1975-1990
United Kingdom,total,25,"<df[,2]>",1975,2018,0.6142715222091447,1975 onwards
United Kingdom,total,25,"<df[,2]>",1991,2018,0.7397439651545725,1991 onwards
United Kingdom,total,26,"<df[,2]>",1975,1990,0.47502627331391456,1975-1990
United Kingdom,total,26,"<df[,2]>",1975,2018,0.7059909046936944,1975 onwards
United Kingdom,total,26,"<df[,2]>",1991,2018,0.8228648297686567,1991 onwards
United Kingdom,total,27,"<df[,2]>",1975,1990,0.5036694572317892,1975-1990
United Kingdom,total,27,"<df[,2]>",1975,2018,0.6133972920924313,1975 onwards
United Kingdom,total,27,"<df[,2]>",1991,2018,0.8139046743038912,1991 onwards
United Kingdom,total,28,"<df[,2]>",1975,1990,0.29052744062248936,1975-1990
United Kingdom,total,28,"<df[,2]>",1975,2018,0.6166906191670976,1975 onwards
United Kingdom,total,28,"<df[,2]>",1991,2018,0.7389765135276226,1991 onwards
United Kingdom,total,29,"<df[,2]>",1975,1990,0.2560231519169631,1975-1990
United Kingdom,total,29,"<df[,2]>",1975,2018,0.5597454288156836,1975 onwards
United Kingdom,total,29,"<df[,2]>",1991,2018,0.7691011828347708,1991 onwards
United Kingdom,total,30,"<df[,2]>",1975,1990,0.3508524245218951,1975-1990
United Kingdom,total,30,"<df[,2]>",1975,2018,0.5146205854981276,1975 onwards
United Kingdom,total,30,"<df[,2]>",1991,2018,0.6836718251425538,1991 onwards
United Kingdom,total,31,"<df[,2]>",1975,1990,0.22687938713856343,1975-1990
United Kingdom,total,31,"<df[,2]>",1975,2018,0.5406590672602624,1975 onwards
United Kingdom,total,31,"<df[,2]>",1991,2018,0.7971159516554037,1991 onwards
United Kingdom,total,32,"<df[,2]>",1975,1990,0.4430184346702519,1975-1990
United Kingdom,total,32,"<df[,2]>",1975,2018,0.519052492396825,1975 onwards
United Kingdom,total,32,"<df[,2]>",1991,2018,0.5401166930042433,1991 onwards
United Kingdom,total,33,"<df[,2]>",1975,1990,0.4058001311563179,1975-1990
United Kingdom,total,33,"<df[,2]>",1975,2018,0.6134837596535287,1975 onwards
United Kingdom,total,33,"<df[,2]>",1991,2018,0.661179816516163,1991 onwards
United Kingdom,total,34,"<df[,2]>",1975,1990,0.39187305723093485,1975-1990
United Kingdom,total,34,"<df[,2]>",1975,2018,0.6053735109253306,1975 onwards
United Kingdom,total,34,"<df[,2]>",1991,2018,0.592251962934576,1991 onwards
United Kingdom,total,35,"<df[,2]>",1975,1990,0.4858467224499455,1975-1990
United Kingdom,total,35,"<df[,2]>",1975,2018,0.6701509981180584,1975 onwards
United Kingdom,total,35,"<df[,2]>",1991,2018,0.5660335401198818,1991 onwards
United Kingdom,total,36,"<df[,2]>",1975,1990,0.48977580209783966,1975-1990
United Kingdom,total,36,"<df[,2]>",1975,2018,0.7132890224615595,1975 onwards
United Kingdom,total,36,"<df[,2]>",1991,2018,0.6353655225765314,1991 onwards
United Kingdom,total,37,"<df[,2]>",1975,1990,0.6179051335008585,1975-1990
United Kingdom,total,37,"<df[,2]>",1975,2018,0.8168029456929796,1975 onwards
United Kingdom,total,37,"<df[,2]>",1991,2018,0.7712531889776434,1991 onwards
United Kingdom,total,38,"<df[,2]>",1975,1990,0.7101418275748557,1975-1990
United Kingdom,total,38,"<df[,2]>",1975,2018,0.7604904069610261,1975 onwards
United Kingdom,total,38,"<df[,2]>",1991,2018,0.6173581096464112,1991 onwards
United Kingdom,total,39,"<df[,2]>",1975,1990,0.7613920884758963,1975-1990
United Kingdom,total,39,"<df[,2]>",1975,2018,0.8344864150560384,1975 onwards
United Kingdom,total,39,"<df[,2]>",1991,2018,0.8032568815350066,1991 onwards
United Kingdom,total,40,"<df[,2]>",1975,1990,0.8113732441520789,1975-1990
United Kingdom,total,40,"<df[,2]>",1975,2018,0.8362223822313762,1975 onwards
United Kingdom,total,40,"<df[,2]>",1991,2018,0.7041709042143333,1991 onwards
United Kingdom,total,41,"<df[,2]>",1975,1990,0.8387771700796811,1975-1990
United Kingdom,total,41,"<df[,2]>",1975,2018,0.8567386200731181,1975 onwards
United Kingdom,total,41,"<df[,2]>",1991,2018,0.6959462968003031,1991 onwards
United Kingdom,total,42,"<df[,2]>",1975,1990,0.8756136782823993,1975-1990
United Kingdom,total,42,"<df[,2]>",1975,2018,0.8949315783910574,1975 onwards
United Kingdom,total,42,"<df[,2]>",1991,2018,0.8339577990504322,1991 onwards
United Kingdom,total,43,"<df[,2]>",1975,1990,0.9446543458504676,1975-1990
United Kingdom,total,43,"<df[,2]>",1975,2018,0.9104056652791493,1975 onwards
United Kingdom,total,43,"<df[,2]>",1991,2018,0.8190509215446983,1991 onwards
United Kingdom,total,44,"<df[,2]>",1975,1990,0.9666948740448605,1975-1990
United Kingdom,total,44,"<df[,2]>",1975,2018,0.8980550641145225,1975 onwards
United Kingdom,total,44,"<df[,2]>",1991,2018,0.7644502435630862,1991 onwards
United Kingdom,total,45,"<df[,2]>",1975,1990,0.9670421686738417,1975-1990
United Kingdom,total,45,"<df[,2]>",1975,2018,0.9391173707609766,1975 onwards
United Kingdom,total,45,"<df[,2]>",1991,2018,0.8653819403056824,1991 onwards
United Kingdom,total,46,"<df[,2]>",1975,1990,0.9641664630092158,1975-1990
United Kingdom,total,46,"<df[,2]>",1975,2018,0.9530477063586636,1975 onwards
United Kingdom,total,46,"<df[,2]>",1991,2018,0.8893464505451274,1991 onwards
United Kingdom,total,47,"<df[,2]>",1975,1990,0.9646975972592822,1975-1990
United Kingdom,total,47,"<df[,2]>",1975,2018,0.9460465234094672,1975 onwards
United Kingdom,total,47,"<df[,2]>",1991,2018,0.8399586866567839,1991 onwards
United Kingdom,total,48,"<df[,2]>",1975,1990,0.9464345319906288,1975-1990
United Kingdom,total,48,"<df[,2]>",1975,2018,0.9534993279405566,1975 onwards
United Kingdom,total,48,"<df[,2]>",1991,2018,0.8792107386750954,1991 onwards
United Kingdom,total,49,"<df[,2]>",1975,1990,0.9878849385018316,1975-1990
United Kingdom,total,49,"<df[,2]>",1975,2018,0.9643493963224913,1975 onwards
United Kingdom,total,49,"<df[,2]>",1991,2018,0.9397674414007974,1991 onwards
United Kingdom,total,50,"<df[,2]>",1975,1990,0.9811524958661668,1975-1990
United Kingdom,total,50,"<df[,2]>",1975,2018,0.9625403571768218,1975 onwards
United Kingdom,total,50,"<df[,2]>",1991,2018,0.9052020425437175,1991 onwards
United Kingdom,total,51,"<df[,2]>",1975,1990,0.9628071735705296,1975-1990
United Kingdom,total,51,"<df[,2]>",1975,2018,0.9745461340667567,1975 onwards
United Kingdom,total,51,"<df[,2]>",1991,2018,0.9556803217737058,1991 onwards
United Kingdom,total,52,"<df[,2]>",1975,1990,0.9770294982898651,1975-1990
United Kingdom,total,52,"<df[,2]>",1975,2018,0.9812023782900944,1975 onwards
United Kingdom,total,52,"<df[,2]>",1991,2018,0.9747521495269051,1991 onwards
United Kingdom,total,53,"<df[,2]>",1975,1990,0.9476245572709019,1975-1990
United Kingdom,total,53,"<df[,2]>",1975,2018,0.9832710225309034,1975 onwards
United Kingdom,total,53,"<df[,2]>",1991,2018,0.9738252475631072,1991 onwards
United Kingdom,total,54,"<df[,2]>",1975,1990,0.9258787178276358,1975-1990
United Kingdom,total,54,"<df[,2]>",1975,2018,0.9823269959210437,1975 onwards
United Kingdom,total,54,"<df[,2]>",1991,2018,0.9748121815903454,1991 onwards
United Kingdom,total,55,"<df[,2]>",1975,1990,0.9683217372000883,1975-1990
United Kingdom,total,55,"<df[,2]>",1975,2018,0.9841631270362973,1975 onwards
United Kingdom,total,55,"<df[,2]>",1991,2018,0.9638308781976227,1991 onwards
United Kingdom,total,56,"<df[,2]>",1975,1990,0.8393137943548497,1975-1990
United Kingdom,total,56,"<df[,2]>",1975,2018,0.9800364841466869,1975 onwards
United Kingdom,total,56,"<df[,2]>",1991,2018,0.9748137948447975,1991 onwards
United Kingdom,total,57,"<df[,2]>",1975,1990,0.8468738527297598,1975-1990
United Kingdom,total,57,"<df[,2]>",1975,2018,0.9855803432314033,1975 onwards
United Kingdom,total,57,"<df[,2]>",1991,2018,0.9788075264690455,1991 onwards
United Kingdom,total,58,"<df[,2]>",1975,1990,0.7888641548548125,1975-1990
United Kingdom,total,58,"<df[,2]>",1975,2018,0.9811170540381886,1975 onwards
United Kingdom,total,58,"<df[,2]>",1991,2018,0.9752158390643393,1991 onwards
United Kingdom,total,59,"<df[,2]>",1975,1990,0.7697767640328819,1975-1990
United Kingdom,total,59,"<df[,2]>",1975,2018,0.979531714383923,1975 onwards
United Kingdom,total,59,"<df[,2]>",1991,2018,0.9720507412497433,1991 onwards
United Kingdom,total,60,"<df[,2]>",1975,1990,0.811648921340861,1975-1990
United Kingdom,total,60,"<df[,2]>",1975,2018,0.9805377472801486,1975 onwards
United Kingdom,total,60,"<df[,2]>",1991,2018,0.9709503653972978,1991 onwards
United Kingdom,total,61,"<df[,2]>",1975,1990,0.831472757752032,1975-1990
United Kingdom,total,61,"<df[,2]>",1975,2018,0.9815345718997087,1975 onwards
United Kingdom,total,61,"<df[,2]>",1991,2018,0.9806595402109247,1991 onwards
United Kingdom,total,62,"<df[,2]>",1975,1990,0.7838992399998184,1975-1990
United Kingdom,total,62,"<df[,2]>",1975,2018,0.977316701752162,1975 onwards
United Kingdom,total,62,"<df[,2]>",1991,2018,0.9757324284979759,1991 onwards
United Kingdom,total,63,"<df[,2]>",1975,1990,0.7598520881739458,1975-1990
United Kingdom,total,63,"<df[,2]>",1975,2018,0.9732812824176217,1975 onwards
United Kingdom,total,63,"<df[,2]>",1991,2018,0.9713982488811861,1991 onwards
United Kingdom,total,64,"<df[,2]>",1975,1990,0.865993435713596,1975-1990
United Kingdom,total,64,"<df[,2]>",1975,2018,0.9747511040795447,1975 onwards
United Kingdom,total,64,"<df[,2]>",1991,2018,0.9787704891909886,1991 onwards
United Kingdom,total,65,"<df[,2]>",1975,1990,0.723098363599804,1975-1990
United Kingdom,total,65,"<df[,2]>",1975,2018,0.9647960236395787,1975 onwards
United Kingdom,total,65,"<df[,2]>",1991,2018,0.9805433474008621,1991 onwards
United Kingdom,total,66,"<df[,2]>",1975,1990,0.8196962533390709,1975-1990
United Kingdom,total,66,"<df[,2]>",1975,2018,0.9673208075487147,1975 onwards
United Kingdom,total,66,"<df[,2]>",1991,2018,0.981903553541491,1991 onwards
United Kingdom,total,67,"<df[,2]>",1975,1990,0.8510392239969488,1975-1990
United Kingdom,total,67,"<df[,2]>",1975,2018,0.9652696259638337,1975 onwards
United Kingdom,total,67,"<df[,2]>",1991,2018,0.9857334820795035,1991 onwards
United Kingdom,total,68,"<df[,2]>",1975,1990,0.8043317958464107,1975-1990
United Kingdom,total,68,"<df[,2]>",1975,2018,0.9624941719365475,1975 onwards
United Kingdom,total,68,"<df[,2]>",1991,2018,0.9861056596744474,1991 onwards
United Kingdom,total,69,"<df[,2]>",1975,1990,0.8286713084613713,1975-1990
United Kingdom,total,69,"<df[,2]>",1975,2018,0.9615765562199838,1975 onwards
United Kingdom,total,69,"<df[,2]>",1991,2018,0.9848338047833649,1991 onwards
United Kingdom,total,70,"<df[,2]>",1975,1990,0.8714618264332249,1975-1990
United Kingdom,total,70,"<df[,2]>",1975,2018,0.9619332572354572,1975 onwards
United Kingdom,total,70,"<df[,2]>",1991,2018,0.9838868007433772,1991 onwards
United Kingdom,total,71,"<df[,2]>",1975,1990,0.8987336682098881,1975-1990
United Kingdom,total,71,"<df[,2]>",1975,2018,0.9548838335370263,1975 onwards
United Kingdom,total,71,"<df[,2]>",1991,2018,0.9801133378283785,1991 onwards
United Kingdom,total,72,"<df[,2]>",1975,1990,0.9506566292054802,1975-1990
United Kingdom,total,72,"<df[,2]>",1975,2018,0.9604759206363191,1975 onwards
United Kingdom,total,72,"<df[,2]>",1991,2018,0.9704674998168419,1991 onwards
United Kingdom,total,73,"<df[,2]>",1975,1990,0.963789716555049,1975-1990
United Kingdom,total,73,"<df[,2]>",1975,2018,0.9567340747132936,1975 onwards
United Kingdom,total,73,"<df[,2]>",1991,2018,0.9606644766591649,1991 onwards
United Kingdom,total,74,"<df[,2]>",1975,1990,0.9650373236098012,1975-1990
United Kingdom,total,74,"<df[,2]>",1975,2018,0.9626223986641174,1975 onwards
United Kingdom,total,74,"<df[,2]>",1991,2018,0.969162072580513,1991 onwards
United Kingdom,total,75,"<df[,2]>",1975,1990,0.9591420003546515,1975-1990
United Kingdom,total,75,"<df[,2]>",1975,2018,0.9609984060482993,1975 onwards
United Kingdom,total,75,"<df[,2]>",1991,2018,0.9552299597615515,1991 onwards
United Kingdom,total,76,"<df[,2]>",1975,1990,0.9161698620377253,1975-1990
United Kingdom,total,76,"<df[,2]>",1975,2018,0.9621366847714334,1975 onwards
United Kingdom,total,76,"<df[,2]>",1991,2018,0.9598128113665159,1991 onwards
United Kingdom,total,77,"<df[,2]>",1975,1990,0.9534246490272004,1975-1990
United Kingdom,total,77,"<df[,2]>",1975,2018,0.9613342618239856,1975 onwards
United Kingdom,total,77,"<df[,2]>",1991,2018,0.9620938849333004,1991 onwards
United Kingdom,total,78,"<df[,2]>",1975,1990,0.9493766368570882,1975-1990
United Kingdom,total,78,"<df[,2]>",1975,2018,0.9607208909562504,1975 onwards
United Kingdom,total,78,"<df[,2]>",1991,2018,0.959416601671928,1991 onwards
United Kingdom,total,79,"<df[,2]>",1975,1990,0.921378626698854,1975-1990
United Kingdom,total,79,"<df[,2]>",1975,2018,0.9626149521128344,1975 onwards
United Kingdom,total,79,"<df[,2]>",1991,2018,0.9580321823548597,1991 onwards
United Kingdom,total,80,"<df[,2]>",1975,1990,0.9410641010820187,1975-1990
United Kingdom,total,80,"<df[,2]>",1975,2018,0.969171926532953,1975 onwards
United Kingdom,total,80,"<df[,2]>",1991,2018,0.9711270664276512,1991 onwards
United Kingdom,total,81,"<df[,2]>",1975,1990,0.8746106839569205,1975-1990
United Kingdom,total,81,"<df[,2]>",1975,2018,0.9632435986872807,1975 onwards
United Kingdom,total,81,"<df[,2]>",1991,2018,0.9629884980318381,1991 onwards
United Kingdom,total,82,"<df[,2]>",1975,1990,0.9002938327244722,1975-1990
United Kingdom,total,82,"<df[,2]>",1975,2018,0.9662453976512032,1975 onwards
United Kingdom,total,82,"<df[,2]>",1991,2018,0.9564253662444006,1991 onwards
United Kingdom,total,83,"<df[,2]>",1975,1990,0.9146435183491699,1975-1990
United Kingdom,total,83,"<df[,2]>",1975,2018,0.9676540072795727,1975 onwards
United Kingdom,total,83,"<df[,2]>",1991,2018,0.9423177260279245,1991 onwards
United Kingdom,total,84,"<df[,2]>",1975,1990,0.9304615655743271,1975-1990
United Kingdom,total,84,"<df[,2]>",1975,2018,0.9745201324932936,1975 onwards
United Kingdom,total,84,"<df[,2]>",1991,2018,0.9553091945151394,1991 onwards
United Kingdom,total,85,"<df[,2]>",1975,1990,0.8665018972633772,1975-1990
United Kingdom,total,85,"<df[,2]>",1975,2018,0.9650545130725408,1975 onwards
United Kingdom,total,85,"<df[,2]>",1991,2018,0.9286732784271537,1991 onwards
United Kingdom,total,86,"<df[,2]>",1975,1990,0.9023964001681547,1975-1990
United Kingdom,total,86,"<df[,2]>",1975,2018,0.9703970105934582,1975 onwards
United Kingdom,total,86,"<df[,2]>",1991,2018,0.9327607970571764,1991 onwards
United Kingdom,total,87,"<df[,2]>",1975,1990,0.91875328280743,1975-1990
United Kingdom,total,87,"<df[,2]>",1975,2018,0.965063966027453,1975 onwards
United Kingdom,total,87,"<df[,2]>",1991,2018,0.9217192909286813,1991 onwards
United Kingdom,total,88,"<df[,2]>",1975,1990,0.811125768596673,1975-1990
United Kingdom,total,88,"<df[,2]>",1975,2018,0.9363513291026447,1975 onwards
United Kingdom,total,88,"<df[,2]>",1991,2018,0.8662753718039589,1991 onwards
United Kingdom,total,89,"<df[,2]>",1975,1990,0.8583196839524695,1975-1990
United Kingdom,total,89,"<df[,2]>",1975,2018,0.9509453942040894,1975 onwards
United Kingdom,total,89,"<df[,2]>",1991,2018,0.8905481014587713,1991 onwards
United Kingdom,total,90,"<df[,2]>",1975,1990,0.8390556074018161,1975-1990
United Kingdom,total,90,"<df[,2]>",1975,2018,0.9247138065068693,1975 onwards
United Kingdom,total,90,"<df[,2]>",1991,2018,0.8239356175112388,1991 onwards
United Kingdom,total,91,"<df[,2]>",1975,1990,0.8561351554356129,1975-1990
United Kingdom,total,91,"<df[,2]>",1975,2018,0.9174311723167772,1975 onwards
United Kingdom,total,91,"<df[,2]>",1991,2018,0.8022524421099722,1991 onwards
United Kingdom,total,92,"<df[,2]>",1975,1990,0.77417515920551,1975-1990
United Kingdom,total,92,"<df[,2]>",1975,2018,0.8831545570775637,1975 onwards
United Kingdom,total,92,"<df[,2]>",1991,2018,0.7295495479175449,1991 onwards
United Kingdom,total,93,"<df[,2]>",1975,1990,0.7079232600055021,1975-1990
United Kingdom,total,93,"<df[,2]>",1975,2018,0.8392627086384553,1975 onwards
United Kingdom,total,93,"<df[,2]>",1991,2018,0.6669436339873024,1991 onwards
United Kingdom,total,94,"<df[,2]>",1975,1990,0.7557879229618204,1975-1990
United Kingdom,total,94,"<df[,2]>",1975,2018,0.8756100061406052,1975 onwards
United Kingdom,total,94,"<df[,2]>",1991,2018,0.7406853446692913,1991 onwards
United Kingdom,total,95,"<df[,2]>",1975,1990,0.7266074837449961,1975-1990
United Kingdom,total,95,"<df[,2]>",1975,2018,0.79377225918201,1975 onwards
United Kingdom,total,95,"<df[,2]>",1991,2018,0.6345552037056417,1991 onwards
United Kingdom,total,96,"<df[,2]>",1975,1990,0.7071998084046914,1975-1990
United Kingdom,total,96,"<df[,2]>",1975,2018,0.7790384215396404,1975 onwards
United Kingdom,total,96,"<df[,2]>",1991,2018,0.5993466933507544,1991 onwards
United Kingdom,total,97,"<df[,2]>",1975,1990,0.6153534397524968,1975-1990
United Kingdom,total,97,"<df[,2]>",1975,2018,0.6771955268862079,1975 onwards
United Kingdom,total,97,"<df[,2]>",1991,2018,0.6237535678438175,1991 onwards
United Kingdom,total,98,"<df[,2]>",1975,1990,0.8045683802709882,1975-1990
United Kingdom,total,98,"<df[,2]>",1975,2018,0.4928065792841089,1975 onwards
United Kingdom,total,98,"<df[,2]>",1991,2018,0.2283066074472949,1991 onwards
United Kingdom,total,99,"<df[,2]>",1975,1990,0.2645886740983591,1975-1990
United Kingdom,total,99,"<df[,2]>",1975,2018,0.23537686329825255,1975 onwards
United Kingdom,total,99,"<df[,2]>",1991,2018,0.2208135932968314,1991 onwards
United Kingdom,total,100,"<df[,2]>",1975,1990,0.22102415619158913,1975-1990
United Kingdom,total,100,"<df[,2]>",1975,2018,0.304839667354626,1975 onwards
United Kingdom,total,100,"<df[,2]>",1991,2018,0.16555929285496834,1991 onwards
United Kingdom,total,101,"<df[,2]>",1975,1990,0.4455013637192277,1975-1990
United Kingdom,total,101,"<df[,2]>",1975,2018,0.26106650246086505,1975 onwards
United Kingdom,total,101,"<df[,2]>",1991,2018,0.03693059082919661,1991 onwards
United Kingdom,total,102,"<df[,2]>",1975,1990,0.04755817742873666,1975-1990
United Kingdom,total,102,"<df[,2]>",1975,2018,0.030628856002903597,1975 onwards
United Kingdom,total,102,"<df[,2]>",1991,2018,0.0739035917344396,1991 onwards
United Kingdom,total,103,"<df[,2]>",1975,1990,0.08319471265536027,1975-1990
United Kingdom,total,103,"<df[,2]>",1975,2018,4.452071716017157e-5,1975 onwards
United Kingdom,total,103,"<df[,2]>",1991,2018,2.215142781870489e-4,1991 onwards
United Kingdom,total,104,"<df[,2]>",1975,1990,0.06357950245423119,1975-1990
United Kingdom,total,104,"<df[,2]>",1975,2018,0.008926503283633895,1975 onwards
United Kingdom,total,104,"<df[,2]>",1991,2018,0.014848273856747082,1991 onwards
United Kingdom,total,105,"<df[,2]>",1975,1990,0.0011853734382733419,1975-1990
United Kingdom,total,105,"<df[,2]>",1975,2018,0.011430287302372647,1975 onwards
United Kingdom,total,105,"<df[,2]>",1991,2018,0.020662503665818552,1991 onwards
United Kingdom,total,106,"<df[,2]>",1975,1990,0.03943499405165794,1975-1990
United Kingdom,total,106,"<df[,2]>",1975,2018,0.01870938297819315,1975 onwards
United Kingdom,total,106,"<df[,2]>",1991,2018,0.07143948679476851,1991 onwards
United Kingdom,total,107,"<df[,2]>",1975,1990,0.11716286386583091,1975-1990
United Kingdom,total,107,"<df[,2]>",1975,2018,0.07548266156617527,1975 onwards
United Kingdom,total,107,"<df[,2]>",1991,2018,0.01691572626307844,1991 onwards
United Kingdom,total,108,"<df[,2]>",1975,1990,0.1476162636305273,1975-1990
United Kingdom,total,108,"<df[,2]>",1975,2018,0.04355227744326113,1975 onwards
United Kingdom,total,108,"<df[,2]>",1991,2018,2.6836060631673e-4,1991 onwards
United Kingdom,total,109,"<df[,2]>",1975,1990,NA,1975-1990
United Kingdom,total,109,"<df[,2]>",1975,2018,NA,1975 onwards
United Kingdom,total,109,"<df[,2]>",1991,2018,0.010145649347012432,1991 onwards
United Kingdom,total,110,"<df[,2]>",1975,1990,NA,1975-1990
United Kingdom,total,110,"<df[,2]>",1975,2018,NA,1975 onwards
United Kingdom,total,110,"<df[,2]>",1991,2018,NA,1991 onwards
USA,female,0,"<df[,2]>",1975,1990,0.9429416749491139,1975-1990
USA,female,0,"<df[,2]>",1975,2018,0.9515276396527371,1975 onwards
USA,female,0,"<df[,2]>",1991,2018,0.9406710999207594,1991 onwards
USA,female,1,"<df[,2]>",1975,1990,0.9255947616725813,1975-1990
USA,female,1,"<df[,2]>",1975,2018,0.9750416468550699,1975 onwards
USA,female,1,"<df[,2]>",1991,2018,0.9153114321242516,1991 onwards
USA,female,2,"<df[,2]>",1975,1990,0.9708149649840097,1975-1990
USA,female,2,"<df[,2]>",1975,2018,0.9780489210023692,1975 onwards
USA,female,2,"<df[,2]>",1991,2018,0.9201313240897061,1991 onwards
