Country,sex,year,x.int,x,mx,qx,ax,lx,dx,Lx,Tx,ex
Japan,male,2017,"[5,6)",5,8.1e-5,8.099671958861077e-5,0.4999932559530862,99737.34554200846,8.078397809382295,99733.30628862268,7613723.402027879,76.33773849356206
Japan,male,2017,"[6,7)",6,8.3e-5,8.299655559529384e-5,0.4999930830417725,99729.26714419908,8.277185665021534,99725.12849411363,7513990.095739256,75.34388159971874
Japan,male,2017,"[7,8)",7,8.1e-5,8.099671958861077e-5,0.4999932559530862,99720.98995853406,8.077073060761904,99716.95136753152,7414264.967245142,74.35009390027254
Japan,male,2017,"[8,9)",8,6.8e-5,6.799768805243467e-5,0.49999433987068187,99712.9128854733,6.780247545189923,99709.52272332362,7314548.015877611,73.35607600069652
Japan,male,2017,"[9,10)",9,7.9e-5,7.89968795821272e-5,0.49999340956310334,99706.13263792811,7.87647335359361,99702.19434934191,7214838.493154287,72.36103038269654
Japan,male,2017,"[10,11)",10,7.6e-5,7.599711207317839e-5,0.49999366962947533,99698.25616457452,7.576779547234764,99694.46772683707,7115136.298804945,71.36670762886568
Japan,male,2017,"[11,12)",11,7.2e-5,7.199740806218546e-5,0.49999399586886284,99690.67938502728,7.177470523689408,99687.09060667096,7015441.831078108,70.37209370379485
Japan,male,2017,"[12,13)",12,8.6e-5,8.599630210603948e-5,0.4999928377164906,99683.50191450359,8.572412545632687,99679.21564683273,6915754.740471438,69.37712467608665
Japan,male,2017,"[13,14)",13,1.26e-4,1.259920623334354e-4,0.49998950314420654,99674.92950195796,12.558249930880265,99668.65024517039,6816075.524824604,68.38304836413968
Japan,male,2017,"[14,15)",14,1.36e-4,1.3599075241921277e-4,0.49998866582063783,99662.37125202708,13.553160854440648,99655.5945179859,6716406.874579434,67.39160216843452
Japan,male,2017,"[15,16)",15,1.73e-4,1.7298503636287155e-4,0.4999855818632568,99648.81809117264,17.2377544210176,99640.19896542582,6616751.280061448,66.40070004651255
Japan,male,2017,"[16,17)",16,2.02e-4,2.0197959937362508e-4,0.4999831656814422,99631.58033675162,20.123546681395965,99621.51822464472,6517111.081096022,65.41210185634306
Japan,male,2017,"[17,18)",17,2.61e-4,2.6096594246305393e-4,0.49997824976207994,99611.45679007022,25.995197701326106,99598.45862581783,6417489.562871378,64.42521542874479
Japan,male,2017,"[18,19)",18,3.45e-4,3.449404943433043e-4,0.4999712496396569,99585.4615923689,34.3510583510797,99568.28507558805,6317891.10424556,63.441902093163485
Japan,male,2017,"[19,20)",19,3.48e-4,3.4793945502342716e-4,0.49997100005157336,99551.11053401782,34.63775914617872,99533.7906499515,6218322.819169972,62.46362080556697
Japan,male,2017,"[20,21)",20,4.46e-4,4.4590055678439544e-4,0.4999628331047461,99516.47277487164,44.37445061953622,99494.2839003013,6118789.028520021,61.48518790815748
Japan,male,2017,"[21,22)",21,4.53e-4,4.5289741099152625e-4,0.4999622500058649,99472.0983242521,45.050655796949286,99449.57129569164,6019294.744619719,60.51239338491129
Japan,male,2017,"[22,23)",22,4.78e-4,4.7788577620033745e-4,0.4999601664644615,99427.04766845515,47.514771850343095,99403.28838984863,5919845.173324027,59.53958517469079
Japan,male,2017,"[23,24)",23,5.26e-4,5.25861686252127e-4,0.4999561668607839,99379.53289660481,52.259888747968944,99353.40066151584,5820441.884934179,58.56781286132436
Japan,male,2017,"[24,25)",24,5.15e-4,5.148674102621875e-4,0.4999570832292193,99327.27300785684,51.14037582195306,99301.70062516608,5721088.484272663,57.598364588345454
Japan,male,2017,"[25,26)",25,4.98e-4,4.978760185817555e-4,0.49995849994365926,99276.13263203489,49.42720565502532,99251.41697797556,5621786.783647497,56.627777841473176
Japan,male,2017,"[26,27)",26,4.73e-4,4.7288815313517585e-4,0.4999605831471854,99226.70542637986,46.92313347077288,99203.24201008223,5522535.366669521,55.65573645662259
Japan,male,2017,"[27,28)",27,4.98e-4,4.978760185817555e-4,0.49995849994365926,99179.78229290909,49.37923513181158,99155.09062610214,5423332.124659439,54.681831309556955
Japan,male,2017,"[28,29)",28,5.29e-4,5.288601041694152e-4,0.49995591677293305,99130.40305777728,52.42611528748239,99104.1876890212,5324177.034033337,53.70882060199218
Japan,male,2017,"[29,30)",29,5.13e-4,5.128684379980264e-4,0.49995724985706147,99077.9769424898,50.81396727450192,99052.56778654818,5225072.846344315,52.73697553773458
Japan,male,2017,"[30,31)",30,5.36e-4,5.358563776616254e-4,0.4999553331763309,99027.1629752153,53.06433684201329,99000.62843657892,5126020.278557767,51.76378000287373
Japan,male,2017,"[31,32)",31,6.01e-4,6.008194356749152e-4,0.49994991680705425,98974.09863837328,59.46556209032133,98944.3628791029,5027019.650121189,50.79126477815845
Japan,male,2017,"[32,33)",32,6.36e-4,6.357977948697746e-4,0.49994700003799153,98914.63307628296,62.889705590263475,98883.18489033582,4928075.287242086,49.821498942846546
Japan,male,2017,"[33,34)",33,5.81e-4,5.808312521824455e-4,0.4999515834399517,98851.7433706927,57.41618188242137,98823.03249985747,4829192.10235175,48.8528774271825
Japan,male,2017,"[34,35)",34,6.97e-4,6.967571519249649e-4,0.4999419166365442,98794.32718881028,68.83565403841203,98759.90536358475,4730369.069851892,47.880978639709454
Japan,male,2017,"[35,36)",35,6.68e-4,6.677769376712828e-4,0.4999443332728788,98725.49153477186,65.92660640718532,98692.52456164986,4631609.164488307,46.91401473404687
Japan,male,2017,"[36,37)",36,7.29e-4,7.287343440582905e-4,0.4999392499537407,98659.56492836468,71.89661333315598,98623.61225397552,4532916.639926658,45.94502969091689
Japan,male,2017,"[37,38)",37,7.49e-4,7.487195695184967e-4,0.499937583304245,98587.66831503152,73.81451658064907,98550.75644948297,4434293.027672682,44.97817124047543
Japan,male,2017,"[38,39)",38,8.3e-4,8.296556452780379e-4,0.49993083329854926,98513.85379845087,81.73257494198333,98472.98185780727,4335742.2712232,44.0114979167669
Japan,male,2017,"[39,40)",39,9.1e-4,9.095860755665708e-4,0.4999241666337184,98432.12122350889,89.5324868533935,98387.34819053233,4237269.289365392,43.04762750915288
Japan,male,2017,"[40,41)",40,0.001002,0.0010014981656266686,0.4999164999945833,98342.5887366555,98.489922222725,98293.3355516351,4138881.9411748596,42.08636354141614
Japan,male,2017,"[41,42)",41,0.001062,0.0010614362775753783,0.49991149998425044,98244.09881443277,104.2798505393439,98191.94966039469,4040588.6056232248,41.12805404480572
Japan,male,2017,"[42,43)",42,0.001146,0.0011453435927715194,0.49990450001234876,98139.81896389343,112.40381284605246,98083.60632290767,3942396.65596283,40.17122405140441
Japan,male,2017,"[43,44)",43,0.001235,0.001234237701345231,0.4998970833299836,98027.41515104737,120.98913154484762,97966.90813347642,3844313.049639922,39.216713444053795
Japan,male,2017,"[44,45)",44,0.001327,0.0013261199248296718,0.4998894166944865,97906.42601950253,129.83566231331497,97841.49383068916,3746346.1415064456,38.264558250346
Japan,male,2017,"[45,46)",45,0.001588,0.0015867397951566664,0.49986766666029325,97776.59035718921,155.14600695448462,97698.99682272272,3648504.6476757564,37.31470523105118
Japan,male,2017,"[46,47)",46,0.001697,0.0016955609096604984,0.49985858332502175,97621.44435023473,165.52310498486622,97538.65939001515,3550805.6508530336,36.37321363648207
Japan,male,2017,"[47,48)",47,0.001833,0.0018313210814758785,0.4998472500042226,97455.92124524986,178.4730830910703,97366.65744194164,3453266.9914630186,35.43414240344412
Japan,male,2017,"[48,49)",48,0.00211,0.0021077755148296573,0.4998241666854142,97277.44816215879,205.0390233813232,97174.89259777703,3355900.334021077,34.49823569001198
Japan,male,2017,"[49,50)",49,0.002393,0.0023901390580330917,0.4998005833589332,97072.40913877747,232.01655653995113,96956.35459254512,3258725.4414233,33.57004807374806
Japan,male,2017,"[50,51)",50,0.002494,0.0024908925658504444,0.4997921666954994,96840.39258223752,241.21901395713212,96719.73294191418,3161769.0868307548,32.6492799391097
Japan,male,2017,"[51,52)",51,0.00271,0.0027063312648391014,0.49977416670009234,96599.17356828038,261.4293635854556,96468.39984703179,3065049.353888841,31.729560830272884
Japan,male,2017,"[52,53)",52,0.003117,0.0031121471988697635,0.49974025004064515,96337.74420469493,299.8172407720849,96187.75770679278,2968580.954041809,30.814308333131365
Japan,male,2017,"[53,54)",53,0.003374,0.0033683144581369007,0.4997188333879876,96037.92696392284,323.4859379220725,95876.09304151661,2872393.1963350163,29.908946258430234
Japan,male,2017,"[54,55)",54,0.003714,0.003707111632437754,0.49969050007206306,95714.44102600077,354.8241177197633,95536.91914910203,2776517.1032934994,29.0083405756845
Japan,male,2017,"[55,56)",55,0.004218,0.004209116732263429,0.4996485001062183,95359.61690828101,401.37975911087415,95158.78594378287,2680980.1841443977,28.114418566960307
Japan,male,2017,"[56,57)",56,0.004456,0.004446086761929036,0.49962866679101126,94958.23714917013,422.1925611250481,94746.98409448907,2585821.398200615,27.231143667279138
Japan,male,2017,"[57,58)",57,0.004867,0.004855175346807017,0.49959441682648276,94536.04458804509,458.9890730685147,94306.36389326597,2491074.4141061255,26.350525082378407
Japan,male,2017,"[58,59)",58,0.005328,0.005313831382633083,0.49955600021118585,94077.05551497657,499.90960998120136,93826.87875022471,2396768.0502128596,25.476648233652536
Japan,male,2017,"[59,60)",59,0.005924,0.005906487710000019,0.4995063336217811,93577.14590499537,552.7122622247407,93300.5169184223,2302941.171462635,24.610081331190703
Japan,male,2017,"[60,61)",60,0.006477,0.0064560694489399495,0.4994602503762735,93024.43364277063,600.5722040460387,92723.82338212646,2209640.6545442124,23.75333627968757
Japan,male,2017,"[61,62)",61,0.007146,0.007120528052293684,0.49940450050678464,92423.86143872459,658.1066980757314,92094.41618748153,2116916.831162086,22.90444045735489
Japan,male,2017,"[62,63)",62,0.007915,0.00788375886636139,0.49934041735541257,91765.75474064886,723.4590825649357,91403.54801831146,2024822.4149746047,22.06512026950815
Japan,male,2017,"[63,64)",63,0.008776,0.008737603317193643,0.49926866760557687,91042.29565808392,795.491464546998,90643.96815713291,1933418.8669562931,21.23649072094349
Japan,male,2017,"[64,65)",64,0.009772,0.009724409153406,0.49918566796260677,90246.80419353693,877.5968487652717,89807.29111392442,1842774.8987991603,20.419281494414754
Japan,male,2017,"[65,66)",65,0.010618,0.01056182802513328,0.4991151683289843,89369.20734477165,943.9021987179585,88896.4210508529,1752967.6076852358,19.61489488121536
Japan,male,2017,"[66,67)",66,0.011925,0.011854178980583607,0.4990062523549881,88425.3051460537,1048.20939361403,87900.1587936303,1664071.186634383,18.818947629140844
Japan,male,2017,"[67,68)",67,0.013336,0.013247469536393996,0.49888866996093384,87377.09575243967,1157.5254141590267,86797.04665259641,1576171.0278407526,18.038720722721482
Japan,male,2017,"[68,69)",68,0.014539,0.014433819098205625,0.4987884209351279,86219.57033828064,1244.4776809877658,85595.82371468177,1489373.9811881562,17.274198599513188
Japan,male,2017,"[69,70)",69,0.015806,0.015681740724118653,0.49868283881792763,84975.09265729287,1332.5573710596218,84307.05877892101,1403778.1574734745,16.519877926287815
Japan,male,2017,"[70,71)",70,0.017126,0.01698018366548759,0.4985728403098548,83642.53528623325,1420.2656114072743,82930.37553469972,1319471.0986945534,15.77512080640776
Japan,male,2017,"[71,72)",71,0.018831,0.01865480443245371,0.498430759274342,82222.26967482598,1533.8403607763466,81452.94252967702,1236540.7231598536,15.03900011578549
Japan,male,2017,"[72,73)",72,0.021025,0.020805515598651292,0.49824792957507213,80688.42931404963,1678.7643747241382,79846.10581327618,1155087.7806301767,14.315407927132007
Japan,male,2017,"[73,74)",73,0.023016000000000002,0.022753152301374424,0.49808201693379317,79009.66493932549,1797.7189396450267,78107.35747501894,1075241.6748169004,13.608989174205702
Japan,male,2017,"[74,75)",74,0.024745,0.024441352231641122,0.4979379377104962,77211.94599968047,1887.1643686686439,76264.47236486741,997134.3173418816,12.914249271039072
Japan,male,2017,"[75,76)",75,0.02717,0.026804215822449406,0.49773586118999447,75324.78163101182,2019.0217036165122,74310.69943380616,920869.8449770141,12.225323791684044
Japan,male,2017,"[76,77)",76,0.030476,0.03001628860306904,0.49746037264596055,73305.75992739531,2200.366846247998,72199.98839243966,846559.145543208,11.548330532030102
Japan,male,2017,"[77,78)",77,0.033401,0.032849345593176205,0.4972166350862004,71105.39308114731,2335.7656308612495,69931.00897761289,774359.1571507683,10.890301334345338
Japan,male,2017,"[78,79)",78,0.03672,0.036053997553418315,0.49694006876408636,68769.62745028606,2479.419979842103,67522.33060572174,704428.1481731555,10.243303247242258
Japan,male,2017,"[79,80)",79,0.042278,0.04139674817730188,0.49647693828573836,66290.20747044396,2744.1990252750547,64908.43997528417,636905.8175674337,9.607841668792537
Japan,male,2017,"[80,81)",80,0.048219,0.04707492636690891,0.49598190570339895,63546.0084451689,2991.4236684673015,62038.27678855426,571997.3775921495,9.001310886201471
Japan,male,2017,"[81,82)",81,0.054079,0.052642737678231355,0.495493636312645,60554.5847767016,3187.7591216141154,58946.34001394487,509959.10080359527,8.421477955535453
Japan,male,2017,"[82,83)",82,0.061109,0.05927930436836848,0.494907900249526,57366.82565508749,3400.6655186550706,55649.17636772096,451012.7607896504,7.861908962879019
Japan,male,2017,"[83,84)",83,0.068437,0.06614770905533862,0.4942973618018929,53966.160136432416,3569.7378595385453,52160.93428318811,395363.58442192944,7.326138888192278
Japan,male,2017,"[84,85)",84,0.079237,0.0761790470678575,0.4933976075212865,50396.42227689387,3839.151424683121,48451.49898006134,343202.65013874136,6.8100598144264595
Japan,male,2017,"[85,86)",85,0.090093,0.08615380637682912,0.4924932654457521,46557.27085221075,4011.0860984349565,44521.617644378086,294751.15115868,6.330937053727321
Japan,male,2017,"[86,87)",86,0.099972,0.09513724616163588,0.49167038739240887,42546.18475377579,4047.7268521584047,40488.60533107677,250229.5335143019,5.881362452648474
Japan,male,2017,"[87,88)",87,0.114971,0.1086080061001723,0.4904211933980349,38498.45790161739,4181.240750626086,36367.78622979784,209740.92818322513,5.448034534765444
Japan,male,2017,"[88,89)",88,0.13073,0.12254534483240509,0.489108935153439,34317.2171509913,4205.415209456754,32168.708096510018,173373.1419534273,5.052074624542193
Japan,male,2017,"[89,90)",89,0.147526,0.13715999581037597,0.48771062372402074,30111.801941534548,4130.134628143747,27995.977848946965,141204.43385691728,4.689338556725419
Japan,male,2017,"[90,91)",90,0.163539,0.15086661784609445,0.486377820927709,25981.6673133908,3919.766273573696,23968.388418503804,113208.45600797031,4.357243691963653
Japan,male,2017,"[91,92)",91,0.181758,0.16619690364840045,0.48486183310115205,22061.901039817105,3666.619641415029,20173.085319023256,89240.0675894665,4.044985399418069
Japan,male,2017,"[92,93)",92,0.199949,0.1812274905888337,0.4833486753886387,18395.281398402076,3333.730686507859,16672.905023320247,69066.98227044326,3.754603192775449
Japan,male,2017,"[93,94)",93,0.221886,0.1989933261092609,0.48152465473841755,15061.550711894217,2997.148072523136,13507.603330192698,52394.07724712301,3.4786641992810887
Japan,male,2017,"[94,95)",94,0.243208,0.2158915977391228,0.4797526188264065,12064.402639371081,2604.603161581914,10709.364665561628,38886.47391693031,3.223240725572921
Japan,male,2017,"[95,96)",95,0.274455,0.24001379714142312,0.4771574117576929,9459.799477789167,2270.48239286063,8272.69458694733,28177.10925136868,2.9786159122639146
Japan,male,2017,"[96,97)",96,0.306771,0.26418091581453984,0.4744757572309406,7189.317084928537,1899.280371577539,6191.199205849113,19904.41466442135,2.7686099290499167
Japan,male,2017,"[97,98)",97,0.328853,0.28025118795369885,0.4726448503493965,5290.036713350998,1482.5390732352976,4508.212098522131,13713.215458572238,2.5922722660814084
Japan,male,2017,"[98,99)",98,0.356283,0.2997255854688442,0.4703723742307182,3807.4976401157005,1141.2044593549213,3203.0842317902366,9205.003360050106,2.4175992292329798
Japan,male,2017,"[99,100)",99,0.388269,0.32177012511313696,0.46772525463853976,2666.2931807607793,857.9334903616996,2209.636850641437,6001.91912825987,2.2510349467823074
Japan,male,2017,"[100,101)",100,0.424703,0.34603601640692483,0.4647140240158172,1808.3596903990797,625.7575834965576,1473.4004315876211,3792.2822776184335,2.0970840578632504
Japan,male,2017,"[101,102)",101,0.467567,0.3734752498504025,0.46117731917162175,1182.602106902522,441.6726173490317,944.6188831740303,2318.8818460308125,1.9608301325493496
Japan,male,2017,"[102,103)",102,0.476988,0.37935002295152476,0.46040091470533495,740.9294895534904,281.07161886757814,589.2635011102545,1374.262962856782,1.854782381093996
Japan,male,2017,"[103,104)",103,0.563372,0.43071380932832315,0.4532988151827402,459.85787068591225,198.06713523274067,351.5743331808125,784.9994617465275,1.707048007193271
Japan,male,2017,"[104,105)",104,0.529661,0.4111954594115659,0.45606659152256457,261.7907354531716,107.6471617343586,203.23784785808016,433.42512856571494,1.6556167574663652
Japan,male,2017,"[105,106)",105,0.604926,0.4538851623575305,0.44989429537816505,154.14357371881297,69.9634809837334,115.65626371445995,230.18728070763478,1.4933303747552908
Japan,male,2017,"[106,107)",106,0.696455,0.5016511773162617,0.44242591746209414,84.18009273507957,42.22904262714476,60.63427303579522,114.53101699317484,1.3605475269980003
Japan,male,2017,"[107,108)",107,0.847593,0.5715550411700223,0.43019876478622043,41.95105010793481,23.97733417156635,28.28873547984274,53.89674395737963,1.284753154419497
Japan,male,2017,"[108,109)",108,0.482461,0.3827375618200165,0.45995003193241635,17.97371593636846,6.8792162143312385,14.258595439488872,25.608008477536888,1.4247475907706437
Japan,male,2017,"[109,110)",109,0.562771,0.43037156549375877,0.4533481144503466,11.094499722037222,4.77475721374323,8.484369688102676,11.349413038048015,1.0229765489564575
Japan,male,2017,"[110,+)",110,0.746513,1,0.4533481144503466,6.3197425082939915,6.319742508290801,2.865043349945339,2.865043349945339,0.4533481144503466
Japan,total,1947,"[0,1)",0,0.089645,0.08574431156209639,0.4925305837078682,100000,8574.43115620964,95648.73842612123,5166861.4571443945,51.668614571443946
Japan,total,1947,"[1,2)",1,0.036341,0.0356885927786601,0.4969716499901011,91425.56884379036,3262.8498960233846,89784.26284426375,5071212.718718274,55.46821072978985
Japan,total,1947,"[2,3)",2,0.017237,0.017089292809431167,0.49856359044625265,88162.71894776697,1506.6385189739667,87407.2355383173,4981428.45587401,56.50266365792683
Japan,total,1947,"[3,4)",3,0.011279,0.01121563055126884,0.4990600853264482,86656.08042879301,971.9025831103936,86169.21563173868,4894021.220335692,56.476374146153596
Japan,total,1947,"[4,5)",4,0.007248,0.007221796593648966,0.49939600052923083,85684.17784568261,618.7937036955555,85374.40724276529,4807852.004703954,56.111316296491815
Japan,total,1947,"[5,6)",5,0.004972,0.004959660067851757,0.4995856668372767,85065.38414198706,421.8953888854885,84854.2616422935,4722477.597461188,55.515855774878474
Japan,total,1947,"[6,7)",6,0.003804,0.0037967739575256454,0.4996830000745831,84643.48875310157,321.3721937718801,84482.70078125417,4637623.335818895,54.7900778209471
Japan,total,1947,"[7,8)",7,0.003103,0.003098190671235068,0.49974141670531935,84322.11655932969,261.2459949029144,84191.42600802815,4553140.635037641,53.99699178369196
Japan,total,1947,"[8,9)",8,0.00236,0.0023572173894174098,0.4998033333488934,84060.87056442678,198.14974586403696,83961.75672204782,4468949.209029612,53.163251570235346
Japan,total,1947,"[9,10)",9,0.002118,0.00211575862069302,0.4998235000070963,83862.72081856274,177.4332745266438,83773.97286432772,4384987.452307565,52.28768408068347
Japan,total,1947,"[10,11)",10,0.00192,0.0019181579790820136,0.4998400000172296,83685.2875440361,160.5216020343796,83605.00105956534,4301213.479443237,51.39748700964781
Japan,total,1947,"[11,12)",11,0.001718,0.0017165250827568812,0.499856833350691,83524.76594200172,143.37235577084357,83453.05923797651,4217608.4783836715,50.49530436651942
Japan,total,1947,"[12,13)",12,0.001789,0.001787400693362029,0.49985091667576853,83381.39358623087,149.03596070951608,83306.85338709966,4134155.4191456954,49.58127036903334
Japan,total,1947,"[13,14)",13,0.001855,0.0018532805508570949,0.49984541668811744,83232.35762552136,154.2529095893551,83155.20732580105,4050848.5657585957,48.66915561834924
Japan,total,1947,"[14,15)",14,0.00221,0.0022075597479833675,0.49981583335443247,83078.104715932,183.39987990964437,82986.3709998365,3967693.3584327945,47.75859261594234
Japan,total,1947,"[15,16)",15,0.00297,0.0029655939131054687,0.499752500042689,82894.70483602236,245.83203209038766,82771.72797655972,3884706.987432958,46.863150005992146
Japan,total,1947,"[16,17)",16,0.003384,0.003378280725160887,0.4997180000539174,82648.87280393197,279.2110939497943,82509.18851944363,3801935.2594563984,46.00105398262036
Japan,total,1947,"[17,18)",17,0.004365,0.004355487233608346,0.49963625011662316,82369.66170998217,358.7600100144482,82190.15120606315,3719426.0709369546,45.15529132598351
Japan,total,1947,"[18,19)",18,0.00532,0.005305873861454091,0.49955666687654343,82010.90169996773,435.13949968415545,81793.13903837212,3637235.9197308915,44.35063929716947
Japan,total,1947,"[19,20)",19,0.00658,0.006558399203713927,0.49945166706260125,81575.76220028357,535.0064138566959,81307.96563171678,3555442.780692519,43.58454870410221
Japan,total,1947,"[20,21)",20,0.007267,0.007240659200318356,0.4993944172000795,81040.75578642687,586.7884939857468,80747.00619041485,3474134.8150608027,42.86898340652777
Japan,total,1947,"[21,22)",21,0.007831,0.007800417601822041,0.4993474173334391,80453.96729244113,627.5745426043723,80139.77047687046,3393387.8088703877,42.17800467857358
Japan,total,1947,"[22,23)",22,0.008017,0.007984949562143795,0.4993319173822357,79826.39274983676,637.4097198353265,79507.26204756487,3313248.0383935175,41.50567154871586
Japan,total,1947,"[23,24)",23,0.00844,0.008404483190860956,0.49929666750136903,79188.98303000143,665.5424767770164,78855.74369395978,3233740.7763459524,40.83574068782803
Japan,total,1947,"[24,25)",24,0.008442,0.008406466379911381,0.4992965008352428,78523.44055322441,660.1046630456549,78192.92383862248,3154885.0326519925,40.17762098075112
Japan,total,1947,"[25,26)",25,0.008205,0.008171430861834694,0.49931625076715136,77863.33589017876,636.2548658984015,77544.7734184531,3076692.10881337,39.51400326789039
Japan,total,1947,"[26,27)",26,0.008063,0.008030581204928167,0.4993280840622134,77227.08102428036,620.1783453850512,76916.5751438733,2999147.335394917,38.835435647917066
Japan,total,1947,"[27,28)",27,0.007819,0.007788511135394582,0.49934841732996915,76606.9026788953,596.6537145626644,76308.18705239355,2922230.760251044,38.14578919212849
Japan,total,1947,"[28,29)",28,0.007735,0.00770516186970982,0.4993554173090047,76010.24896433264,585.6712720271171,75717.03581475452,2845922.57319865,37.44130050848909
Japan,total,1947,"[29,30)",29,0.007818,0.007787518923409675,0.49934850066406966,75424.57769230552,587.3703260690236,75130.50985789363,2770205.537383896,36.72815443110528
Japan,total,1947,"[30,31)",30,0.00761,0.0075811172623171386,0.4993658339458875,74837.2073662365,567.3496446277859,74553.17275003718,2695075.027526002,36.01250129947941
Japan,total,1947,"[31,32)",31,0.007464,0.007436213527722169,0.49937800057728055,74269.85772160871,552.28652069142845,73993.37093936595,2620521.8547759647,35.28378719397395
Japan,total,1947,"[32,33)",32,0.007708,0.007678369547385655,0.4993576673035989,73717.57120091729,566.030753816347,73434.19224394877,2546528.4838365987,34.54438938168532
Japan,total,1947,"[33,34)",33,0.00772,0.007690277335504203,0.4993566673063867,73151.54044710094,562.5556335575675,72869.90071989111,2473094.29159265,33.807822452912696
Japan,total,1947,"[34,35)",34,0.007625,0.007596003433911647,0.49936458394964234,72588.98481354337,551.3861779078288,72312.94136496207,2400224.390872759,33.065958933550675
Japan,total,1947,"[35,36)",35,0.007638,0.007608904602009248,0.49936350061975077,72037.59863563554,548.1272157763888,71763.1861451142,2327911.449507797,32.315228347384505
Japan,total,1947,"[36,37)",36,0.00771,0.007680354188661864,0.4993575006365063,71489.47141985915,549.0644612647448,71214.5864156599,2256148.263362683,31.5591683439968
Japan,total,1947,"[37,38)",37,0.007964,0.007932371371160873,0.4993363340353909,70940.40695859441,562.725653216854,70658.67067012253,2184933.676947023,30.7995650239545
Japan,total,1947,"[38,39)",38,0.007904,0.007872845527685635,0.4993413340186805,70377.68130537755,554.0726135139121,70100.2800498389,2114275.0062769004,30.041839501685157
Japan,total,1947,"[39,40)",39,0.008152,0.008118862554622575,0.49932066741963865,69823.60869186364,566.8882820370054,69539.77944516572,2044174.7262270614,29.276268650738807
Japan,total,1947,"[40,41)",40,0.008176,0.008142667416261795,0.49931866742650755,69256.72040982664,563.9344406382443,68974.3689626038,1974634.9467818956,28.511817121818552
Japan,total,1947,"[41,42)",41,0.008645,0.008607739437329731,0.49927958423018026,68692.7859691884,591.2896028470277,68396.71519341046,1905660.577819292,27.741786141474318
Japan,total,1947,"[42,43)",42,0.009003,0.008962594343792984,0.49924975101357916,68101.49636634137,610.3660861368116,67795.8553967355,1837263.8626258813,26.978318548870163
Japan,total,1947,"[43,44)",43,0.009093,0.009051783696720994,0.49924225104470565,67491.13028020455,610.9151127436344,67185.20980354428,1769468.0072291458,26.217785950284174
Japan,total,1947,"[44,45)",44,0.009423,0.009378742656905414,0.49921475116163094,66880.21516746092,627.2523268940713,66566.09645485283,1702282.7974256016,25.452711136817776
Japan,total,1947,"[45,46)",45,0.009664,0.00961745361409938,0.4991946679198094,66252.96284056685,637.1847969158116,65933.85729675098,1635716.700970749,24.688959268236616
Japan,total,1947,"[46,47)",46,0.010089,0.010038276765059528,0.49915925142579454,65615.77804365104,658.6693401568773,65285.88959826399,1569782.8436739978,23.92386237696818
Japan,total,1947,"[47,48)",47,0.01072,0.010662745571792365,0.49910666837757844,64957.10870349416,692.6211231846246,64610.17940155015,1504496.954075734,23.16139040213784
Japan,total,1947,"[48,49)",48,0.011201,0.011138502362491587,0.4990665852854477,64264.487580309535,715.8101467375818,63905.91435921696,1439886.7746741837,22.405636905994115
Japan,total,1947,"[49,50)",49,0.012545,0.012466639507233257,0.49895458607529974,63548.67743357195,792.2384527257891,63151.729990098895,1375980.8603149669,21.65239177091125
Japan,total,1947,"[50,51)",50,0.012968,0.012884277781999298,0.49891933636222063,62756.438980846164,808.5713924383163,62351.27949092465,1312829.1303248678,20.919433155306265
Japan,total,1947,"[51,52)",51,0.014018,0.01392020533318794,0.4988318371589173,61947.86758840785,862.3270367837758,61515.69673161473,1250477.850833943,20.185970873805218
Japan,total,1947,"[52,53)",52,0.014976,0.014864417426672327,0.4987520046648797,61085.54055162407,908.000973493261,60630.406883898235,1188962.1541023285,19.46388856291651
Japan,total,1947,"[53,54)",53,0.016214,0.016083260658266707,0.4986488392534767,60177.53957813081,967.851054808234,59692.30632837296,1128331.7472184303,18.750047860522344
Japan,total,1947,"[54,55)",54,0.017113,0.0169674043248097,0.49857392362727637,59209.68852332258,1004.6347251212574,58705.93847491723,1068639.4408900572,18.04838815304901
Japan,total,1947,"[55,56)",55,0.017848,0.01768966781828174,0.49851267456329396,58205.05379820132,1029.6280670354026,57688.70837266917,1009933.50241514,17.351302619126685
Japan,total,1947,"[56,57)",56,0.019213,0.019029606705368685,0.498398926516991,57175.42573116592,1088.0258648761082,56629.670789366784,952244.7940424709,16.654791492412254
Japan,total,1947,"[57,58)",57,0.021642,0.02140949224956945,0.49819651407835863,56087.39986628981,1200.802752735828,55484.83285906267,895615.1232531042,15.968205432739188
Japan,total,1947,"[58,59)",58,0.024104,0.02381581867633542,0.4979913527837496,54886.59711355398,1307.1692446174784,54230.38684938087,840130.2903940415,15.306656535035497
Japan,total,1947,"[59,60)",59,0.024547,0.024248172495220155,0.49795443720930166,53579.4278689365,1299.2032091611836,52927.168662613694,785899.9035446605,14.667941312607747
Japan,total,1947,"[60,61)",60,0.029288,0.028863263192445143,0.49755936822544555,52280.22465977532,1508.9778841152438,51522.05285834662,732972.7348820469,14.020076226757304
Japan,total,1947,"[61,62)",61,0.030323,0.02986786974147193,0.4974731220568529,50771.246775660074,1516.428985307546,50009.20045205098,681450.6820237002,13.42198045745826
Japan,total,1947,"[62,63)",62,0.033572,0.0330147142156596,0.4972023858851422,49254.81779035253,1626.13373309288,48437.201629121744,631441.4815716493,12.819892751594523
